"ActivityDT","ActivityCount","SourceHost","SourceDatabase","SourceTable"
03/02/2016,4,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
03/03/2013,1,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
03/03/2014,2,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
03/03/2015,4,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
03/03/2016,3,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
03/04/2013,9,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
03/04/2014,4,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
03/04/2016,2,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
03/05/2013,3,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
03/05/2014,1,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
03/05/2015,1,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
03/05/2016,4,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
03/06/2013,4,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
03/06/2014,5,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
03/06/2015,2,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
03/07/2013,2,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
03/07/2014,5,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
03/07/2015,1,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
03/07/2016,1,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
03/08/2013,2,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
03/08/2014,1,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
03/08/2015,4,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
03/08/2016,1,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
03/09/2013,4,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
03/09/2014,3,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
03/09/2015,2,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
03/09/2016,3,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
03/10/2013,6,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
03/10/2014,2,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
03/10/2015,3,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
03/10/2016,4,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
03/11/2012,1,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
03/11/2013,3,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
03/11/2014,8,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
03/11/2015,4,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
03/11/2016,3,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
03/12/2012,4,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
03/12/2013,2,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
03/12/2014,2,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
03/12/2015,1,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
03/12/2016,2,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
04/01/2013,1,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
04/01/2015,4,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
04/01/2016,1,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
04/02/2014,1,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
04/02/2015,5,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
04/02/2016,3,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
04/03/2014,3,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
04/03/2015,3,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
04/03/2016,1,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
04/04/2013,3,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
04/04/2014,1,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
04/04/2016,3,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
04/05/2013,1,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
04/05/2014,1,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
04/05/2015,3,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
04/05/2016,3,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
04/06/2013,3,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
04/06/2014,4,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
04/06/2015,2,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
04/06/2016,2,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
04/07/2013,1,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
04/07/2014,2,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
04/07/2016,2,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
04/08/2013,3,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
04/08/2014,2,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
04/08/2015,8,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
04/08/2016,1,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
04/09/2013,5,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
04/09/2014,4,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
04/09/2016,1,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
04/10/2013,3,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
04/10/2015,2,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
04/10/2016,6,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
04/11/2012,1,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
04/11/2013,4,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
04/11/2014,5,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
04/11/2015,3,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
04/11/2016,2,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
04/12/2012,2,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
04/12/2013,1,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
04/12/2014,5,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
04/12/2015,2,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
04/12/2016,1,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
05/01/2013,1,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
05/01/2014,3,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
05/01/2015,2,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
05/01/2016,3,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
05/02/2013,4,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
05/02/2014,3,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
05/02/2015,1,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
05/02/2016,1,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
05/03/2013,3,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
05/03/2015,4,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
05/03/2016,1,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
05/04/2013,2,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
05/04/2014,1,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
05/04/2015,4,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
05/04/2016,2,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
05/05/2013,2,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
05/05/2014,4,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
05/05/2015,3,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
05/05/2016,4,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
05/06/2013,1,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
05/06/2014,3,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
05/06/2016,1,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
05/07/2013,3,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
05/07/2015,2,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
05/07/2016,2,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
05/08/2013,2,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
05/08/2014,4,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
05/08/2015,1,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
05/08/2016,5,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
05/09/2013,2,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
05/09/2014,3,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
05/09/2015,2,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
05/09/2016,2,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
05/10/2013,2,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
05/10/2014,5,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
05/10/2015,4,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
05/10/2016,6,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
05/11/2012,3,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
05/11/2013,4,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
05/11/2014,1,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
05/12/2012,2,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
05/12/2013,4,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
05/12/2015,1,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
05/12/2016,1,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
06/01/2013,3,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
06/01/2014,3,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
06/01/2015,3,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
06/01/2016,4,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
06/02/2013,2,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
06/02/2014,3,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
06/02/2015,2,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
06/03/2013,5,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
06/03/2014,5,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
06/03/2015,3,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
06/03/2016,3,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
06/04/2014,2,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
06/04/2015,1,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
06/04/2016,1,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
06/05/2013,3,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
06/05/2014,2,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
06/05/2015,5,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
06/05/2016,1,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
06/06/2013,2,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
06/06/2014,1,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
06/06/2015,2,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
06/06/2016,1,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
06/07/2014,3,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
06/07/2015,4,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
06/07/2016,3,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
06/08/2008,1,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
06/08/2013,6,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
06/08/2014,2,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
06/08/2015,3,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
06/08/2016,1,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
06/09/2015,5,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
06/09/2016,6,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
06/10/2013,2,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
06/10/2014,3,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
06/10/2015,3,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
06/10/2016,2,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
06/11/2013,2,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
06/11/2014,1,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
06/11/2016,4,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
06/12/2012,1,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
06/12/2013,1,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
06/12/2014,1,oxnetdwp01.oxnet.nhs.uk,Cardiac_Surveillance_ARCHIVE,surveillance
