"ActivityDT","ClinicalEvent","SourceHost","SourceDatabase","SourceTable"
"01/04/2000",289,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/04/2001",217,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/04/2002",311,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/04/2003",606,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/04/2004",560,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/04/2005",567,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/04/2006",362,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/04/2007",266,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/04/2008",842,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/04/2009",822,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/04/2010",809,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/04/2011",852,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/04/2012",238,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/04/2013",307,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/04/2014",784,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/04/2015",854,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/04/2016",864,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/04/2017",464,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/04/2018",306,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/05/1995",1,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/05/1997",509,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/05/1998",445,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/05/1999",284,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/05/2000",312,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/05/2001",564,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/05/2002",537,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/05/2003",577,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/05/2004",333,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/05/2005",285,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/05/2006",338,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/05/2007",700,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/05/2008",869,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/05/2009",761,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/05/2010",441,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/05/2011",265,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/05/2012",357,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/05/2013",751,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/05/2014",860,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/05/2015",881,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/05/2016",353,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/05/2017",391,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/05/2018",874,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/06/1992",1,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/06/1997",186,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/06/1998",542,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/06/1999",596,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/06/2000",511,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/06/2001",489,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/06/2002",290,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/06/2003",231,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/06/2004",649,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/06/2005",683,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/06/2006",656,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/06/2007",638,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/06/2008",322,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/06/2009",745,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/06/2010",865,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/06/2011",826,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/06/2012",357,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/06/2013",345,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/06/2014",374,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/06/2015",899,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/06/2016",795,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/06/2017",922,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/07/1991",3,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/07/1992",18,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/07/1997",518,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/07/1998",459,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/07/1999",553,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/07/2000",308,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/07/2001",220,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/07/2002",605,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/07/2003",590,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/07/2004",569,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/07/2005",642,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/07/2006",311,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/07/2007",271,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/07/2008",810,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/07/2009",801,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/07/2010",856,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/07/2011",821,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/07/2012",236,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/07/2013",793,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/07/2014",821,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/07/2015",850,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/07/2016",830,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/07/2017",466,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/08/1991",2,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/08/1992",17,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/08/1997",476,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/08/1998",252,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/08/1999",240,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/08/2000",519,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/08/2001",499,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/08/2002",553,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/08/2003",535,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/08/2004",261,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/08/2005",724,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/08/2006",636,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/08/2007",647,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/08/2008",780,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/08/2009",354,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/08/2010",266,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/08/2011",840,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/08/2012",329,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/08/2013",794,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/08/2014",804,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/08/2015",343,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/08/2016",814,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/08/2017",898,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/09/1991",1,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/09/1993",1,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/09/1994",1,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/09/1997",524,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/09/1998",507,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/09/1999",568,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/09/2000",474,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/09/2001",308,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/09/2002",232,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/09/2003",608,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/09/2004",611,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/09/2005",679,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/09/2006",547,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/09/2007",385,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/09/2008",837,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/09/2009",786,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/09/2010",803,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/09/2011",822,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/09/2012",222,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/09/2013",255,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/09/2014",748,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/09/2015",530,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/09/2016",875,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/09/2017",915,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/10/1991",17,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/10/1997",514,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/10/1998",454,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/10/1999",554,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/10/2000",215,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/10/2001",539,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/10/2002",567,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/10/2003",590,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/10/2004",522,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/10/2005",356,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/10/2006",205,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/10/2007",723,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/10/2008",813,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/10/2009",848,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/10/2010",812,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/10/2011",498,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/10/2012",794,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/10/2013",766,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/10/2014",783,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/10/2015",531,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/10/2016",565,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/10/2017",355,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/11/1991",8,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/11/1997",293,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/11/1998",194,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/11/1999",630,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/11/2000",506,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/11/2001",511,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/11/2002",502,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/11/2003",331,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/11/2004",624,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/11/2005",730,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/11/2006",633,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/11/2007",697,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/11/2008",457,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/11/2009",253,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/11/2010",921,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/11/2011",924,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/11/2012",738,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/11/2013",804,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/11/2014",417,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/11/2015",340,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/11/2016",898,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/11/2017",840,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/12/1994",1,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/12/1997",542,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/12/1998",486,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/12/1999",540,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/12/2000",482,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/12/2001",300,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/12/2002",194,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/12/2003",641,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/12/2004",626,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/12/2005",674,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/12/2006",647,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/12/2007",308,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/12/2008",888,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/12/2009",829,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/12/2010",784,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/12/2011",700,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/12/2012",341,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"01/12/2013",286,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
