"ActivityDT","ActivityCount","SourceHost","SourceDatabase","SourceTable"
"08/08/2017",2,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"09/03/2018",2,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"09/04/2018",24,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"09/05/2018",64,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"09/06/2018",374,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"09/07/2018",11293,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"09/11/2019",5,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"10/04/2018",8,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"10/05/2018",54,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"10/06/2018",450,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"10/07/2018",8772,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"10/09/2018",6,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"11/04/2018",12,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"11/05/2018",74,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"11/06/2018",1697,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"11/07/2018",9328,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"11/12/2017",1,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"12/03/2018",1,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"12/04/2018",6,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"12/05/2018",17,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"12/06/2018",3217,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"12/07/2018",7766,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"12/12/2016",4,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"13/03/2018",5,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"13/04/2018",6,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"13/05/2018",29,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"13/06/2018",6430,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"13/07/2018",5002,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"13/12/2017",1,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"14/02/2018",13,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"14/04/2018",4,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"14/05/2018",41,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"14/06/2018",7829,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"14/07/2018",927,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"14/12/2017",5,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"15/04/2018",7,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"15/05/2018",62,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"15/06/2018",9296,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"15/07/2018",2,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"16/01/2018",1,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"16/03/2018",5,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"16/04/2018",27,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"16/05/2018",51,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"16/06/2018",3092,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"16/07/2018",26,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"17/04/2018",48,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"17/05/2018",25,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"17/06/2018",2747,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"17/07/2018",11,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"18/04/2018",87,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"18/05/2018",19,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"18/06/2018",12252,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"18/07/2018",12,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"19/04/2018",38,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"19/05/2018",5,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"19/06/2018",11750,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"19/07/2018",6,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"20/03/2018",2,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"20/04/2018",47,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"20/06/2018",10389,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"21/04/2018",2,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"21/05/2018",30,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"21/06/2017",10,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"21/06/2018",10336,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"22/01/2018",1,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"22/03/2018",2,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"22/05/2018",15,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"22/06/2018",9206,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"23/04/2018",38,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"23/05/2018",16,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"23/06/2018",2903,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"23/07/2018",6,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"24/03/2018",5,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"24/04/2018",42,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"24/05/2018",20,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"24/06/2018",2910,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"25/04/2018",43,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"25/05/2018",76,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"25/06/2018",11997,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"26/04/2018",33,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"26/05/2018",6,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"26/06/2018",11743,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"26/12/2018",2,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"27/02/2018",2,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"27/04/2018",40,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"27/05/2018",4,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"27/06/2018",10863,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"28/04/2018",12,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"28/05/2018",2,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"28/06/2018",10518,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"29/03/2018",8,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"29/04/2018",8,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"29/05/2018",56,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"29/06/2018",8662,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"30/04/2018",33,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"30/05/2016",4,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"30/05/2018",63,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"30/06/2018",3211,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
"31/05/2018",44,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLRES_VIEW"
