"ActivityDT","ActivityCount","SourceHost","SourceDatabase","SourceTable"
"01/12/2017",20,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"02/01/2011",10,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"02/01/2014",40,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"02/01/2017",5,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"02/01/2018",20,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"02/02/2013",9,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"02/02/2015",8,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"02/02/2016",8,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"02/02/2017",50,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"02/02/2018",45,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"02/03/2013",7,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"02/03/2016",10,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"02/03/2017",51,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"02/03/2018",15,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"02/04/2014",7,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"02/04/2017",15,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"02/04/2018",15,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"02/05/2013",7,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"02/05/2016",8,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"02/05/2017",20,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"02/05/2018",20,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"02/06/2015",7,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"02/06/2017",26,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"02/06/2018",15,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"02/07/2013",33,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"02/07/2017",35,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"02/07/2018",30,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"02/08/2013",19,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"02/08/2015",10,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"02/08/2016",15,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"02/08/2017",20,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"02/09/2013",8,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"02/09/2016",25,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"02/09/2017",15,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"02/10/2013",20,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"02/10/2014",21,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"02/10/2015",24,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"02/10/2016",44,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"02/11/2012",7,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"02/11/2013",17,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"02/11/2016",35,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"02/11/2017",40,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"02/12/2012",28,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"02/12/2013",10,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"02/12/2014",27,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"02/12/2016",47,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"02/12/2017",10,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/01/2013",29,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/01/2014",21,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/01/2016",11,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/01/2017",25,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/01/2018",5,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/02/2011",10,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/02/2013",8,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/02/2014",10,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/02/2017",10,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/02/2018",20,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/03/2013",16,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/03/2014",10,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/03/2017",26,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/03/2018",15,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/04/2016",9,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/04/2017",35,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/04/2018",15,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/05/2013",26,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/05/2014",39,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/05/2016",10,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/05/2017",20,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/05/2018",35,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/06/2013",30,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/06/2014",8,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/06/2015",10,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/06/2016",54,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/06/2017",30,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/06/2018",10,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/07/2013",53,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/07/2014",29,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/07/2016",44,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/07/2017",39,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/07/2018",15,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/08/2012",9,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/08/2013",18,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/08/2015",54,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/08/2016",43,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/08/2017",35,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/09/2015",9,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/09/2016",15,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/09/2017",5,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/10/2013",18,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/10/2015",14,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/10/2016",92,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/11/2012",9,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/11/2013",16,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/11/2015",46,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/11/2016",35,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/11/2017",15,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/12/2012",22,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/12/2013",28,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/12/2014",36,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/12/2015",10,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/12/2016",20,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"03/12/2017",15,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/01/2013",11,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/01/2016",30,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/01/2017",34,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/01/2018",15,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/02/2013",43,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/02/2015",9,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/02/2017",15,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/02/2018",30,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/03/2014",11,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/03/2016",11,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/03/2017",10,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/03/2018",15,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/04/2013",7,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/04/2015",9,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/04/2016",61,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/04/2017",35,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/04/2018",25,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/05/2013",27,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/05/2014",11,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/05/2016",30,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/05/2017",30,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/05/2018",35,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/06/2011",8,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/06/2014",9,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/06/2016",14,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/06/2017",29,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/06/2018",25,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/07/2013",28,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/07/2014",42,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/07/2017",30,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/08/2013",10,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/08/2014",22,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/08/2015",51,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/08/2016",30,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/08/2017",40,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/09/2010",9,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/09/2012",10,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/09/2013",22,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/09/2014",8,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/09/2015",22,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/09/2016",34,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/09/2017",30,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/10/2015",14,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/10/2016",46,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/11/2013",15,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/11/2014",22,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/11/2015",22,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/11/2016",25,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/11/2017",35,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/12/2013",29,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/12/2014",19,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/12/2015",18,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/12/2016",20,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"04/12/2017",20,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"05/01/2013",22,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"05/01/2014",8,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"05/01/2017",85,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"05/01/2018",30,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"05/02/2013",81,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"05/02/2015",8,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"05/02/2017",15,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"05/02/2018",35,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"05/03/2013",8,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"05/03/2014",9,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"05/03/2015",19,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"05/03/2017",10,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"05/03/2018",55,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"05/04/2014",10,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"05/04/2015",9,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"05/04/2016",9,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"05/04/2017",75,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"05/04/2018",30,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"05/05/2013",28,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"05/05/2014",18,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"05/05/2017",30,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"05/05/2018",25,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"05/06/2017",53,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"05/06/2018",30,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"05/07/2013",10,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"05/07/2014",9,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"05/07/2017",35,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"05/08/2015",7,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"05/08/2016",35,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"05/08/2017",15,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"05/09/2012",6,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"05/09/2013",43,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"05/09/2014",34,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"05/09/2016",20,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"05/09/2017",35,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"05/10/2012",15,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"05/10/2015",16,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"05/10/2016",50,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"05/11/2012",6,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"05/11/2013",28,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"05/11/2014",11,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"05/11/2016",25,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"05/12/2013",28,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"05/12/2014",9,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"05/12/2016",40,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"05/12/2017",20,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"06/01/2013",19,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"06/01/2015",8,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"06/01/2017",43,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"06/01/2018",10,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"06/02/2012",15,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"06/02/2013",70,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"06/02/2017",30,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"06/02/2018",30,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"06/03/2014",10,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"06/03/2017",20,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"06/03/2018",15,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"06/04/2013",25,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"06/04/2016",11,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"06/04/2017",30,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"06/04/2018",20,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"06/05/2016",8,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"06/05/2017",10,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"06/05/2018",25,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"06/06/2013",25,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"06/06/2014",9,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"06/06/2017",20,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"06/06/2018",30,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"06/07/2014",9,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"06/07/2017",30,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"06/08/2014",19,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"06/08/2016",20,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"06/08/2017",10,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"06/09/2012",17,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"06/09/2013",10,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"06/09/2015",9,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"06/09/2016",29,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"06/09/2017",35,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"06/10/2011",9,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
"06/10/2013",8,"oxnetdwp01.oxnet.nhs.uk","CIS_ReportingDB","PtOrder"
