"ActivityDT","ActivityCount","SourceHost","SourceDatabase","SourceTable"
"01/12/2009",1,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"01/12/2011",1,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"01/12/2012",1,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"01/12/2013",1543,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"01/12/2014",8844,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"01/12/2015",9354,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"01/12/2016",9141,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"01/12/2017",7562,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/01/2010",3,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/01/2013",28,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/01/2014",7410,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/01/2015",5979,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/01/2016",1494,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/01/2017",1697,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/01/2018",8480,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/02/2010",1,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/02/2012",3,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/02/2013",1500,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/02/2014",1625,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/02/2015",8919,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/02/2016",9528,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/02/2017",9166,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/02/2018",8179,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/03/2006",1,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/03/2013",1504,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/03/2014",1551,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/03/2015",9398,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/03/2016",9627,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/03/2017",9163,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/03/2018",5728,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/04/2012",2,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/04/2013",7840,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/04/2014",8528,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/04/2015",8801,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/04/2016",1698,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/04/2017",1590,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/04/2018",2044,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/05/2000",1,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/05/2012",2,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/05/2013",7464,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/05/2014",6914,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/05/2015",1700,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/05/2016",1683,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/05/2017",10079,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/05/2018",10890,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/06/2013",1320,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/06/2014",8887,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/06/2015",8621,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/06/2016",8088,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/06/2017",7341,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/06/2018",2103,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/07/2008",1,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/07/2010",1,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/07/2012",2,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/07/2013",7593,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/07/2014",8342,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/07/2015",8256,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/07/2016",1521,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/07/2017",1528,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/07/2018",9522,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/08/2012",4,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/08/2013",5971,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/08/2014",1525,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/08/2015",1555,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/08/2016",8421,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/08/2017",8855,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/09/2009",1,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/09/2011",4,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/09/2012",1,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/09/2013",7583,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/09/2014",8566,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/09/2015",9808,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/09/2016",6676,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/09/2017",1675,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/10/2009",1,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/10/2012",1,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/10/2013",8246,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/10/2014",8239,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/10/2015",6912,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/10/2016",1389,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/10/2017",9306,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/11/2007",1,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/11/2009",1,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/11/2011",3,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/11/2012",5,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/11/2013",1523,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/11/2014",1523,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/11/2015",8625,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/11/2016",9469,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/11/2017",9069,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/12/2012",3,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/12/2013",8514,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/12/2014",8454,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/12/2015",9748,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/12/2016",7620,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"02/12/2017",1746,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/01/2007",1,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/01/2010",3,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/01/2012",4,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/01/2013",57,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/01/2014",6329,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/01/2015",1618,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/01/2016",1493,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/01/2017",9083,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/01/2018",9280,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/01/2039",1,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/02/2010",1,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/02/2011",1,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/02/2012",4,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/02/2013",1371,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/02/2014",9277,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/02/2015",9803,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/02/2016",9524,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/02/2017",8116,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/02/2018",1949,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/03/2013",1450,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/03/2014",9513,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/03/2015",9357,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/03/2016",8626,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/03/2017",8322,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/03/2018",1589,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/04/2012",2,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/04/2013",7438,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/04/2014",8530,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/04/2015",1794,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/04/2016",1646,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/04/2017",9176,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/04/2018",10030,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/05/2003",1,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/05/2012",3,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/05/2013",6216,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/05/2014",1529,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/05/2015",1604,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/05/2016",9540,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/05/2017",10274,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/05/2018",10300,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/06/2013",8117,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/06/2014",8894,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/06/2015",8438,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/06/2016",6738,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/06/2017",1786,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/06/2018",1941,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/07/2012",4,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/07/2013",7490,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/07/2014",8048,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/07/2015",7064,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/07/2016",1612,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/07/2017",9773,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/07/2018",9704,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/08/2010",2,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/08/2011",3,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/08/2012",6,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/08/2013",1405,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/08/2014",1428,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/08/2015",8580,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/08/2016",8264,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/08/2017",8474,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/09/2009",9,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/09/2012",7,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/09/2013",7570,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/09/2014",8492,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/09/2015",9365,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/09/2016",1663,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/09/2017",1350,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/10/2002",1,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/10/2006",1,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/10/2012",5,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/10/2013",7691,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/10/2014",6940,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/10/2015",1619,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/10/2016",9405,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/10/2017",9076,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/10/2043",4,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/11/2012",1,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/11/2013",1427,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/11/2014",8581,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/11/2015",8074,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/11/2016",9019,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/11/2017",7738,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/12/2012",27,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/12/2013",8726,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/12/2014",8454,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/12/2015",9200,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/12/2016",1778,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"03/12/2017",1605,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"04/01/2010",2,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"04/01/2012",1,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"04/01/2013",60,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"04/01/2014",1519,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"04/01/2015",1410,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"04/01/2016",9003,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"04/01/2017",9143,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"04/01/2018",9257,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"04/01/2086",1,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"04/02/2012",2,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"04/02/2013",8168,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"04/02/2014",9060,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"04/02/2015",9403,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"04/02/2016",9412,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"04/02/2017",2043,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"04/02/2018",1527,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"04/03/2012",1,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"04/03/2013",8115,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"04/03/2014",9133,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"04/03/2015",9524,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"04/03/2016",8271,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"04/03/2017",1824,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"04/03/2018",1753,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
"04/04/2007",1,"oxnetdwp01.oxnet.nhs.uk","LIMS_PSS2","requests"
